file_name,source,king,abbreviation,location,translation,collection,description,artifact_id,asset_number,museum_number,material,color,languages
20241103_173932.jpg,hamadan,Darius_1,DH,Hamadan,1,National Museum of Iran,19 × 18.8 cm ref: asar zarrin o simin dariush akbarzadeh,,,4114,gold,,Old Persian Elamite Babylonian
20241103_123833.jpg,hamadan,Darius_1,DH,Hamadan,1,National Museum of Iran,19 × 18.8 cm ref: asar zarrin o simin dariush akbarzadeh ,,,4114,gold,,Old Persian Elamite Babylonian
20241103_123839.jpg,hamadan,Darius_1,DH,Hamadan,1,National Museum of Iran,19 × 18.8 cm ref: asar zarrin o simin dariush akbarzadeh,,,212,silver,,Old Persian Elamite Babylonian
hamadan_darius_1_001.jpg,hamadan,Darius_1,DH,Hamadan,1,National Museum of Iran,19 × 18.8 cm ref: asar zarrin o simin dariush akbarzadeh,,,212,silver,,Old Persian Elamite Babylonian
20241103_123844.jpg,hamadan,Darius_2,,Hamadan,1,National Museum of Iran,20.5 × 18.5 cm ref: asar zarrin o simin dariush akbarzadeh ,,,1464,gold,,Old Persian
hamadan_darius_2_001.jpg,hamadan,Darius_2,,Hamadan,1,National Museum of Iran,20.5 × 18.5 cm ref: asar zarrin o simin dariush akbarzadeh ,,,1464,gold,,Old Persian
